ifim_site_name,ifim_da_sqmi,metric,flow,pctchg
Below Harvell Dam,1359.9,nh_spawn,Sep,-45.51633638
Below Harvell Dam,1359.9,bd_high_grad,Sep,23.97902195
Below Harvell Dam,1359.9,bd_low_grad,Sep,20.87032871
Below Harvell Dam,1359.9,shallow_slow,Sep,59.2362901
Below Harvell Dam,1359.9,shallow_fast,Sep,-25.94153302
Below Harvell Dam,1359.9,deep_slow,Sep,-9.070051916
Below Harvell Dam,1359.9,deep_fast,Sep,-30.67431197
Below Harvell Dam,1359.9,as_spawn,Sep,-52.85014587
Below Harvell Dam,1359.9,as_juv,Sep,-7.477248632
Below Harvell Dam,1359.9,l_rad,Sep,-41.51446338
Below Harvell Dam,1359.9,e_comp,Sep,-33.9740529
Below Harvell Dam,1359.9,rh_spawn,Sep,-5.802616237
Below Harvell Dam,1359.9,smb_juv,Oct,-18.40451502
Below Harvell Dam,1359.9,smb_adult,Oct,-18.23432544
Below Harvell Dam,1359.9,smb_spawn,Oct,29.93497761
Below Harvell Dam,1359.9,rbs_spawn,Oct,22.54684385
Below Harvell Dam,1359.9,nh_adult,Oct,-38.49666917
Below Harvell Dam,1359.9,nh_spawn,Oct,-44.7383404
Below Harvell Dam,1359.9,bd_high_grad,Oct,27.71489223
Below Harvell Dam,1359.9,bd_low_grad,Oct,29.86454011
Below Harvell Dam,1359.9,shallow_slow,Oct,36.90325655
Below Harvell Dam,1359.9,shallow_fast,Oct,-19.79465854
Below Harvell Dam,1359.9,deep_slow,Oct,-8.719534009
Below Harvell Dam,1359.9,deep_fast,Oct,-29.73340801
Below Harvell Dam,1359.9,as_spawn,Oct,-50.50127409
Below Harvell Dam,1359.9,as_juv,Oct,-5.769612476
Below Harvell Dam,1359.9,l_rad,Oct,-41.4281202
Below Harvell Dam,1359.9,e_comp,Oct,-33.67679122
Below Harvell Dam,1359.9,rh_spawn,Oct,-4.047488589
Below Harvell Dam,1359.9,smb_juv,Nov,-1.697101569
Below Harvell Dam,1359.9,smb_adult,Nov,-8.224372292
Below Harvell Dam,1359.9,smb_spawn,Nov,30.2145494
Below Harvell Dam,1359.9,rbs_spawn,Nov,33.54596766
Below Harvell Dam,1359.9,nh_adult,Nov,-37.27225591
Below Harvell Dam,1359.9,nh_spawn,Nov,-45.58058602
Below Harvell Dam,1359.9,bd_high_grad,Nov,39.59711005
Below Harvell Dam,1359.9,bd_low_grad,Nov,58.9251435
Below Harvell Dam,1359.9,shallow_slow,Nov,31.93262016
Below Harvell Dam,1359.9,shallow_fast,Nov,41.26844461
Below Harvell Dam,1359.9,deep_slow,Nov,18.7503746
Below Harvell Dam,1359.9,deep_fast,Nov,-16.39497803
Below Harvell Dam,1359.9,as_spawn,Nov,-47.80422857
Below Harvell Dam,1359.9,as_juv,Nov,3.657765661
Below Harvell Dam,1359.9,l_rad,Nov,-39.94945526
Below Harvell Dam,1359.9,e_comp,Nov,-26.31802327
Below Harvell Dam,1359.9,rh_spawn,Nov,-1.664283537
Below Harvell Dam,1359.9,smb_juv,Dec,3.324236627
Below Harvell Dam,1359.9,smb_adult,Dec,-5.560559554
Below Harvell Dam,1359.9,smb_spawn,Dec,27.77374689
Below Harvell Dam,1359.9,rbs_spawn,Dec,36.09908919
Below Harvell Dam,1359.9,nh_adult,Dec,-33.78015523
Below Harvell Dam,1359.9,nh_spawn,Dec,-46.21758574
Below Harvell Dam,1359.9,bd_high_grad,Dec,55.29352092
Below Harvell Dam,1359.9,bd_low_grad,Dec,64.42971429
Below Harvell Dam,1359.9,shallow_slow,Dec,46.0457673
Below Harvell Dam,1359.9,shallow_fast,Dec,60.81498165
Below Harvell Dam,1359.9,deep_slow,Dec,22.08512311
Below Harvell Dam,1359.9,deep_fast,Dec,-2.061382332
Below Harvell Dam,1359.9,as_spawn,Dec,-46.79794356
Below Harvell Dam,1359.9,as_juv,Dec,3.942379122
Below Harvell Dam,1359.9,l_rad,Dec,-33.09528524
Below Harvell Dam,1359.9,e_comp,Dec,-17.08160326
Below Harvell Dam,1359.9,rh_spawn,Dec,-1.11210877
Craig,312.9,bj_juv,MAF,-1.030175003
Craig,312.9,bj_adult,MAF,-23.9799674
Craig,312.9,csr_adult,MAF,-1.110776302
Craig,312.9,chub_spp._spawn,MAF,5.692498417
Craig,312.9,ff_juv,MAF,-7.644905057
Craig,312.9,nh_spawn,MAF,-14.59216153
Craig,312.9,rfs_yoy,MAF,5.046962336
Craig,312.9,rfs_adult,MAF,-8.803200789
