OBJECTID,ID,Source,State,Name_Taxa,Genus,Species,Level_Taxa,ITIS_TSN,COMID_NHDv2,HUC12,HUC8,HUC4,Time_frame,HUC6
61195,345440,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10187342,51301010101,5130101,513,1950-1985,51301
61196,31080,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10187368,51301010101,5130101,513,1950-1980,51301
61197,46554,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10187920,51301010106,5130101,513,1950-1980,51301
61198,237031,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188002,51301010106,5130101,513,1950-1985,51301
61199,84200,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188128,51301010305,5130101,513,1950-1985,51301
61200,168416,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188180,51301010106,5130101,513,1950-1985,51301
61201,240393,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188228,51301010104,5130101,513,1950-1985,51301
61202,284848,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188424,51301010301,5130101,513,1950-1985,51301
61203,228251,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188454,51301010305,5130101,513,1950-1985,51301
61204,334757,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188542,51301010105,5130101,513,1950-1985,51301
61205,267099,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188572,51301010105,5130101,513,1950-1985,51301
61206,446756,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188582,51301010305,5130101,513,1950-1985,51301
61207,473290,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188648,51301010308,5130101,513,1950-1985,51301
61208,314035,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188680,51301010203,5130101,513,1950-1985,51301
61209,246482,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188874,51301010302,5130101,513,1950-1985,51301
61210,299004,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188906,51301010107,5130101,513,1950-1985,51301
61211,547072,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10188938,51301010301,5130101,513,1950-1985,51301
61212,89061,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189112,51301010204,5130101,513,1950-1985,51301
61213,89480,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189156,51301010303,5130101,513,1950-1985,51301
61214,109898,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189284,51301010205,5130101,513,1950-1985,51301
61215,336128,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189300,51301010206,5130101,513,1950-1985,51301
61216,164575,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189462,51301010206,5130101,513,1950-1985,51301
61217,228174,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189472,51301010202,5130101,513,1950-1985,51301
61218,361108,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189474,51301010202,5130101,513,1950-1980,51301
61219,507095,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189478,51301010206,5130101,513,1950-1985,51301
61220,374614,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189526,51301010103,5130101,513,1950-1985,51301
61221,147376,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189582,51301010205,5130101,513,1950-1985,51301
61222,266023,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189588,51301010202,5130101,513,1950-1985,51301
61223,263942,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189632,51301010201,5130101,513,1950-1985,51301
61224,361107,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189904,51301010305,5130101,513,1950-1980,51301
61225,126128,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189950,51301010308,5130101,513,1950-1985,51301
61226,2783,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10189970,51301010103,5130101,513,1950-1985,51301
61227,107319,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190012,51301010205,5130101,513,1950-1985,51301
61228,406838,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190650,51301010903,5130101,513,1950-1985,51301
61229,89388,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190842,51301010702,5130101,513,1950-1985,51301
61230,198118,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190858,51301010705,5130101,513,1950-1985,51301
61231,124453,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190862,51301010903,5130101,513,1950-1985,51301
61232,433660,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190898,51301010902,5130101,513,1950-1985,51301
61233,382482,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10190976,51301010704,5130101,513,1950-1985,51301
61234,354445,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191020,51301010405,5130101,513,1950-1985,51301
61235,445700,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191224,51301010607,5130101,513,1950-1985,51301
61236,135159,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191230,51301010607,5130101,513,1950-1985,51301
61237,81421,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191260,51301010607,5130101,513,1950-1980,51301
61238,243483,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191270,51301010901,5130101,513,1950-1985,51301
61239,281320,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191456,51301010605,5130101,513,1950-1985,51301
61240,305431,Fish_Tennessee,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191572,51301010605,5130101,513,1950-1990,51301
61241,96901,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191750,51301010503,5130101,513,1950-1990,51301
61242,421027,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191868,51301010404,5130101,513,1950-1985,51301
61243,361113,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10191872,51301010404,5130101,513,1950-1980,51301
61244,457886,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10192068,51301010904,5130101,513,1950-1985,51301
61245,157640,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10192974,51301010502,5130101,513,1950-1990,51301
61246,72043,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10219110,50100030103,5010003,501,1950-1980,50100
61247,315180,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10219136,50100030502,5010003,501,1950-1980,50100
61248,410251,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10219360,50100030402,5010003,501,1950-1980,50100
61249,368906,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10220004,50100030602,5010003,501,1950-1980,50100
61250,304983,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10220082,50100030406,5010003,501,1950-1980,50100
61251,420472,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10220296,50100030101,5010003,501,1950-1980,50100
61252,365774,Fish_United States,PA,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10223738,50100030804,5010003,501,1950-1980,50100
61253,495363,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10263724,51401020801,5140102,514,1950-1985,51401
61254,372470,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10263798,51401020802,5140102,514,1950-1985,51401
61255,318957,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264020,51401020806,5140102,514,1950-1985,51401
61256,42568,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264042,51401020503,5140102,514,1950-1985,51401
61257,87569,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264094,51401020504,5140102,514,1950-1985,51401
61258,240810,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264120,51401021003,5140102,514,1950-1985,51401
61259,206477,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264342,51401020903,5140102,514,1950-1985,51401
61260,129986,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264362,51401020901,5140102,514,1950-1985,51401
61261,389703,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264364,51401020201,5140102,514,1950-1985,51401
61262,185225,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264480,51401020501,5140102,514,1950-1980,51401
61263,412810,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264502,51401020804,5140102,514,1950-1985,51401
61264,498458,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264564,51401020305,5140102,514,1950-1985,51401
61265,388580,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10264726,51401020103,5140102,514,1950-1985,51401
61266,10287,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10265394,51401021101,5140102,514,1950-1985,51401
61267,415512,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10265472,51401020603,5140102,514,1950-1985,51401
61268,347970,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10299643,51401030101,5140103,514,1950-1985,51401
61269,375252,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10299691,51401030403,5140103,514,1950-1985,51401
61270,83507,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300201,51401030105,5140103,514,1950-1985,51401
61271,88519,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300347,51401030107,5140103,514,1950-1985,51401
61272,443068,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300543,51401030605,5140103,514,1950-1985,51401
61273,57924,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300735,51401030602,5140103,514,1950-1985,51401
61274,444662,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300791,51401030305,5140103,514,1950-1985,51401
61275,427535,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10300887,51401030306,5140103,514,1950-1985,51401
61276,303512,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301003,51401030603,5140103,514,1950-1985,51401
61277,171925,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301635,51401030303,5140103,514,1950-1985,51401
61278,495877,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301647,51401030301,5140103,514,1950-1985,51401
61279,278553,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301685,51401030302,5140103,514,1950-1985,51401
61280,278224,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301803,51401030203,5140103,514,1950-1985,51401
61281,369312,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10301981,51401030505,5140103,514,1950-1985,51401
61282,42784,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302131,51401030502,5140103,514,1950-1985,51401
61283,286005,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302289,51401030502,5140103,514,1950-1985,51401
61284,453062,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302339,51401030503,5140103,514,1950-1985,51401
61285,436867,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302481,51401030404,5140103,514,1950-1985,51401
61286,334196,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302509,51401030503,5140103,514,1950-1985,51401
61287,438249,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302511,51401030405,5140103,514,1950-1985,51401
61288,426638,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302513,51401030501,5140103,514,1950-1985,51401
61289,214720,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302525,51401030406,5140103,514,1950-1985,51401
61290,355536,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10302707,51401030506,5140103,514,1950-1985,51401
61291,529382,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10303055,51401030403,5140103,514,1950-1985,51401
61292,199009,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10303215,51401030502,5140103,514,1950-1985,51401
61293,409543,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10303501,51401030402,5140103,514,1950-1985,51401
61294,219976,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10357746,51401041003,5140104,514,1950-1980,51401
61295,54130,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10358474,51401040106,5140104,514,1950-1985,51401
61296,317221,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10358636,51401040105,5140104,514,1950-1985,51401
61297,167496,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10358648,51401040104,5140104,514,1950-1980,51401
61298,498904,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10509890,30201020203,3020102,302,1950-1990,30201
61299,230235,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10509926,30201020202,3020102,302,1950-1990,30201
61300,221544,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10510150,30201020204,3020102,302,1950-1990,30201
61301,522218,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10510348,30201020206,3020102,302,1950-1990,30201
61302,173249,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10510424,30201020304,3020102,302,1950-1990,30201
61303,497717,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10510584,30201020206,3020102,302,1950-1990,30201
61304,222173,Fish_North Carolina,NC,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10511976,30201020302,3020102,302,1950-1990,30201
61305,288070,Fish_Illinois,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10577051,60400051005,6040005,604,1950-1979,60400
61306,540212,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10577083,60400051001,6040005,604,1950-1985,60400
61307,510442,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10577163,60400051004,6040005,604,1950-1980,60400
61308,79924,Fish_Kentucky,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10577265,60400051002,6040005,604,1950-1985,60400
61309,263518,Fish_United States,KY,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10577361,60400051003,6040005,604,1950-1980,60400
61310,41028,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10578459,60400050407,6040005,604,1950-1990,60400
61311,196723,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10578731,60400050301,6040005,604,1950-1990,60400
61312,182064,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10578967,60400050202,6040005,604,1950-1990,60400
61313,71012,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10579249,60400050403,6040005,604,1950-1990,60400
61314,527050,Fish_United States,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10579315,60400050405,6040005,604,1950-1980,60400
61315,195139,Fish_Tennessee,TN,Hypentelium nigricans,Hypentelium,nigricans,species,163949,10579443,60400050302,6040005,604,1950-1990,60400
